Entity Name,Plant State,Technology,Nameplate Capacity (MW),County,Sector,Operating Year
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2002.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2002.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2002.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2002.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2002.0
Los Angeles Department of Water & Power,CA,Natural Gas Steam Turbine,230.0,Los Angeles,Electric Utility,1962.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combined Cycle,182.8,Los Angeles,Electric Utility,2005.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,108.2,Los Angeles,Electric Utility,2013.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,108.2,Los Angeles,Electric Utility,2013.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,108.2,Los Angeles,Electric Utility,2013.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,108.2,Los Angeles,Electric Utility,2013.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,108.2,Los Angeles,Electric Utility,2013.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,108.2,Los Angeles,Electric Utility,2013.0
Los Angeles Department of Water & Power,CA,Natural Gas Steam Turbine,230.0,Los Angeles,Electric Utility,1963.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combined Cycle,264.3,Los Angeles,Electric Utility,2005.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combined Cycle,182.8,Los Angeles,Electric Utility,2005.0
Los Angeles Department of Water & Power,CA,Conventional Hydroelectric,37.5,Mono,Electric Utility,1952.0
Los Angeles Department of Water & Power,CA,Conventional Hydroelectric,3.2,Inyo,Electric Utility,1958.0
Los Angeles Department of Water & Power,CA,Conventional Hydroelectric,2.8,Los Angeles,Electric Utility,1922.0
Los Angeles Department of Water & Power,CA,Conventional Hydroelectric,2.8,Los Angeles,Electric Utility,1922.0
Los Angeles Department of Water & Power,CA,Natural Gas Steam Turbine,163.2,Los Angeles,Electric Utility,1958.0
Los Angeles Department of Water & Power,CA,Natural Gas Steam Turbine,163.2,Los Angeles,Electric Utility,1959.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combined Cycle,216.9,Los Angeles,Electric Utility,2015.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combined Cycle,118.9,Los Angeles,Electric Utility,2015.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,106.9,Los Angeles,Electric Utility,2015.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,106.9,Los Angeles,Electric Utility,2015.0
Los Angeles Department of Water & Power,CA,Conventional Hydroelectric,37.5,Mono,Electric Utility,1953.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2001.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combined Cycle,182.8,Los Angeles,Electric Utility,2003.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combined Cycle,182.8,Los Angeles,Electric Utility,2003.0
Los Angeles Department of Water & Power,CA,Natural Gas Fired Combined Cycle,264.4,Los Angeles,Electric Utility,2003.0
Merced Irrigation District,CA,Conventional Hydroelectric,94.5,Mariposa,IPP Non-CHP,1967.0
Merced Irrigation District,CA,Conventional Hydroelectric,9.0,Mariposa,IPP Non-CHP,1967.0
Nevada Irrigation District,CA,Conventional Hydroelectric,44.0,Nevada,IPP Non-CHP,1965.0
Nevada Irrigation District,CA,Conventional Hydroelectric,27.3,Nevada,IPP Non-CHP,1965.0
Oakdale&South San Joaquin Irrigation D.,CA,Conventional Hydroelectric,10.0,Tuolumne,IPP Non-CHP,1957.0
Oakdale&South San Joaquin Irrigation D.,CA,Conventional Hydroelectric,72.0,Tuolumne,IPP Non-CHP,1957.0
Oakdale&South San Joaquin Irrigation D.,CA,Conventional Hydroelectric,11.7,Tuolumne,IPP Non-CHP,1958.0
Oakdale&South San Joaquin Irrigation D.,CA,Conventional Hydroelectric,11.7,Tuolumne,IPP Non-CHP,1958.0
Oakdale&South San Joaquin Irrigation D.,CA,Conventional Hydroelectric,6.5,Tuolumne,IPP Non-CHP,2012.0
South Feather Water and Power Agency,CA,Conventional Hydroelectric,41.9,Butte,Electric Utility,1963.0
South Feather Water and Power Agency,CA,Conventional Hydroelectric,10.0,Butte,Electric Utility,1963.0
South Feather Water and Power Agency,CA,Conventional Hydroelectric,67.2,Butte,Electric Utility,1963.0
City of Pasadena - (CA),CA,Natural Gas Fired Combustion Turbine,28.8,Los Angeles,Electric Utility,1976.0
City of Pasadena - (CA),CA,Natural Gas Fired Combustion Turbine,28.8,Los Angeles,Electric Utility,1976.0
City of Pasadena - (CA),CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2004.0
City of Pasadena - (CA),CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2004.0
City of Pasadena - (CA),CA,Natural Gas Fired Combined Cycle,71.0,Los Angeles,Electric Utility,2016.0
City of Pasadena - (CA),CA,Natural Gas Fired Combined Cycle,16.0,Los Angeles,Electric Utility,2016.0
Placer County Water Agency,CA,Conventional Hydroelectric,15.3,Placer,Electric Utility,1966.0
Placer County Water Agency,CA,Conventional Hydroelectric,61.2,Placer,Electric Utility,1966.0
Placer County Water Agency,CA,Conventional Hydroelectric,61.2,Placer,Electric Utility,1966.0
Placer County Water Agency,CA,Conventional Hydroelectric,6.1,Placer,Electric Utility,1966.0
Placer County Water Agency,CA,Conventional Hydroelectric,79.2,Placer,Electric Utility,1966.0
Merced Irrigation District,CA,Conventional Hydroelectric,2.7,Merced,IPP Non-CHP,1982.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,78.9,El Dorado,Electric Utility,1963.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,78.9,El Dorado,Electric Utility,1968.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,80.8,El Dorado,Electric Utility,1961.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,80.8,El Dorado,Electric Utility,1962.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,74.1,El Dorado,Electric Utility,1971.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,25.5,El Dorado,Electric Utility,1965.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,133.0,El Dorado,Electric Utility,1968.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,133.0,El Dorado,Electric Utility,1968.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,2.7,El Dorado,Electric Utility,2020.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,0.5,El Dorado,Electric Utility,1983.0
California Dept. of Water Resources,CA,Conventional Hydroelectric,59.8,San Bernardino,Electric Utility,1972.0
California Dept. of Water Resources,CA,Conventional Hydroelectric,59.8,San Bernardino,Electric Utility,1976.0
California Dept. of Water Resources,CA,Conventional Hydroelectric,78.3,San Bernardino,Electric Utility,1994.0
California Dept. of Water Resources,CA,Conventional Hydroelectric,78.3,San Bernardino,Electric Utility,1992.0
California Dept. of Water Resources,CA,Conventional Hydroelectric,117.0,Butte,Electric Utility,1968.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,97.7,Butte,Electric Utility,1968.0
California Dept. of Water Resources,CA,Conventional Hydroelectric,117.0,Butte,Electric Utility,1968.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,97.7,Butte,Electric Utility,1968.0
California Dept. of Water Resources,CA,Conventional Hydroelectric,117.0,Butte,Electric Utility,1968.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,97.7,Butte,Electric Utility,1969.0
California Dept. of Water Resources,CA,Conventional Hydroelectric,32.6,Butte,Electric Utility,1968.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,27.5,Butte,Electric Utility,1968.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,27.5,Butte,Electric Utility,1968.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,27.5,Butte,Electric Utility,1968.0
Turlock Irrigation District,CA,Conventional Hydroelectric,45.5,Tuolumne,Electric Utility,1971.0
Turlock Irrigation District,CA,Conventional Hydroelectric,45.5,Tuolumne,Electric Utility,1971.0
Turlock Irrigation District,CA,Conventional Hydroelectric,45.5,Tuolumne,Electric Utility,1971.0
Turlock Irrigation District,CA,Conventional Hydroelectric,34.3,Tuolumne,Electric Utility,1989.0
Turlock Irrigation District,CA,Conventional Hydroelectric,1.2,Stanislaus,Electric Utility,1924.0
Turlock Irrigation District,CA,Conventional Hydroelectric,3.3,Stanislaus,Electric Utility,1924.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,66.2,Sacramento,Electric Utility,1955.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,66.2,Sacramento,Electric Utility,1955.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,66.2,Sacramento,Electric Utility,1955.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,77.2,Shasta,Electric Utility,1963.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,77.2,Shasta,Electric Utility,1963.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,39.0,Shasta,Electric Utility,1950.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,39.0,Shasta,Electric Utility,1949.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,39.0,Shasta,Electric Utility,1949.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,6.7,Sacramento,Electric Utility,1955.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,6.7,Sacramento,Electric Utility,1955.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,142.0,Shasta,Electric Utility,1949.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,142.0,Shasta,Electric Utility,1948.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,142.0,Shasta,Electric Utility,1944.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,142.0,Shasta,Electric Utility,1944.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,142.0,Shasta,Electric Utility,1948.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,2.0,Shasta,Electric Utility,1944.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,2.0,Shasta,Electric Utility,1944.0
U S Bureau of Reclamation,CA,Hydroelectric Pumped Storage,4.2,Merced,Electric Utility,1968.0
U S Bureau of Reclamation,CA,Hydroelectric Pumped Storage,4.2,Merced,Electric Utility,1968.0
U S Bureau of Reclamation,CA,Hydroelectric Pumped Storage,4.2,Merced,Electric Utility,1967.0
U S Bureau of Reclamation,CA,Hydroelectric Pumped Storage,4.2,Merced,Electric Utility,1967.0
U S Bureau of Reclamation,CA,Hydroelectric Pumped Storage,4.2,Merced,Electric Utility,1968.0
U S Bureau of Reclamation,CA,Hydroelectric Pumped Storage,4.2,Merced,Electric Utility,1967.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,30.0,San Bernardino,Electric Utility,1942.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,30.0,San Bernardino,Electric Utility,1943.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,30.0,San Bernardino,Electric Utility,1942.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,30.0,San Bernardino,Electric Utility,1943.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,53.0,Merced,Electric Utility,1968.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,53.0,Merced,Electric Utility,1968.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,53.0,Merced,Electric Utility,1967.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,53.0,Merced,Electric Utility,1967.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,53.0,Merced,Electric Utility,1967.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,53.0,Merced,Electric Utility,1967.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,53.0,Merced,Electric Utility,1967.0
California Dept. of Water Resources,CA,Hydroelectric Pumped Storage,53.0,Merced,Electric Utility,1967.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,90.0,Shasta,Electric Utility,1964.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,90.0,Shasta,Electric Utility,1964.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,70.0,Trinity,Electric Utility,1964.0
U S Bureau of Reclamation,CA,Conventional Hydroelectric,70.0,Trinity,Electric Utility,1964.0
Yuba County Water Agency,CA,Conventional Hydroelectric,157.5,Yuba,Electric Utility,1969.0
Yuba County Water Agency,CA,Conventional Hydroelectric,157.5,Yuba,Electric Utility,1969.0
Yuba County Water Agency,CA,Conventional Hydroelectric,46.7,Yuba,Electric Utility,1969.0
City of Escondido - (CA),CA,Conventional Hydroelectric,0.7,San Diego,Electric Utility,1986.0
City of Escondido - (CA),CA,Conventional Hydroelectric,0.7,San Diego,Electric Utility,1986.0
Metropolitan Water District of S CA,CA,Conventional Hydroelectric,2.9,Riverside,Electric Utility,1983.0
Metropolitan Water District of S CA,CA,Conventional Hydroelectric,2.9,Riverside,Electric Utility,1983.0
Metropolitan Water District of S CA,CA,Conventional Hydroelectric,7.9,Riverside,Electric Utility,1983.0
Metropolitan Water District of S CA,CA,Conventional Hydroelectric,1.9,Los Angeles,Electric Utility,1984.0
Metropolitan Water District of S CA,CA,Conventional Hydroelectric,3.1,Orange,Electric Utility,1984.0
Metropolitan Water District of S CA,CA,Conventional Hydroelectric,5.9,San Diego,Electric Utility,1985.0
Metropolitan Water District of S CA,CA,Conventional Hydroelectric,4.1,Orange,Electric Utility,1985.0
Turlock Irrigation District,CA,Conventional Hydroelectric,4.4,Tuolumne,Electric Utility,1983.0
Geysers Power Co LLC,CA,Geothermal,78.0,Lake,IPP Non-CHP,1983.0
South Sutter Water District,CA,Conventional Hydroelectric,7.2,Placer,Electric Utility,1985.0
Sacramento Municipal Util Dist,CA,Conventional Hydroelectric,10.0,El Dorado,Electric Utility,1985.0
Sacramento Municipal Util Dist,CA,Natural Gas Fired Combustion Turbine,77.0,Sacramento,Electric Utility,1986.0
East Bay Municipal Util Dist,CA,Conventional Hydroelectric,3.6,San Joaquin,Electric Utility,1983.0
East Bay Municipal Util Dist,CA,Conventional Hydroelectric,3.6,San Joaquin,Electric Utility,1983.0
East Bay Municipal Util Dist,CA,Conventional Hydroelectric,3.6,San Joaquin,Electric Utility,1983.0
"FirstLight Power Resources, Inc. - MA",MA,Hydroelectric Pumped Storage,292.0,Franklin,IPP Non-CHP,1973.0
"FirstLight Power Resources, Inc. - MA",MA,Hydroelectric Pumped Storage,292.0,Franklin,IPP Non-CHP,1973.0
"FirstLight Power Resources, Inc. - MA",MA,Hydroelectric Pumped Storage,292.0,Franklin,IPP Non-CHP,1973.0
"FirstLight Power Resources, Inc. - MA",MA,Hydroelectric Pumped Storage,292.0,Franklin,IPP Non-CHP,1972.0
Orlando Utilities Comm,FL,Conventional Steam Coal,464.5,Orange,Electric Utility,1987.0
Orlando Utilities Comm,FL,Conventional Steam Coal,464.5,Orange,Electric Utility,1996.0
Orlando Utilities Comm,FL,Natural Gas Fired Combined Cycle,129.8,Orange,Electric Utility,2010.0
Orlando Utilities Comm,FL,Natural Gas Fired Combined Cycle,203.2,Orange,Electric Utility,2010.0
Central Hudson Gas & Elec Corp,NY,Conventional Hydroelectric,3.2,ULSTER,Electric Utility,1986.0
Imperial Irrigation District,CA,Conventional Hydroelectric,1.9,Imperial,Electric Utility,1984.0
Imperial Irrigation District,CA,Conventional Hydroelectric,1.9,Imperial,Electric Utility,1984.0
Imperial Irrigation District,CA,Conventional Hydroelectric,1.9,Imperial,Electric Utility,1984.0
Imperial Irrigation District,CA,Conventional Hydroelectric,2.4,Imperial,Electric Utility,1984.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,265.0,Brevard,Electric Utility,2013.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,265.0,Brevard,Electric Utility,2013.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,265.0,Brevard,Electric Utility,2013.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,500.0,Brevard,Electric Utility,2013.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,188.2,Lee,Electric Utility,2000.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,188.2,Lee,Electric Utility,2000.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,188.2,Lee,Electric Utility,2000.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,188.2,Lee,Electric Utility,2001.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,188.2,Lee,Electric Utility,2001.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,188.2,Lee,Electric Utility,2001.0
Florida Power & Light Co,FL,Petroleum Liquids,62.0,Lee,Electric Utility,1974.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,188.2,Lee,Electric Utility,2003.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,188.2,Lee,Electric Utility,2003.0
Florida Power & Light Co,FL,Petroleum Liquids,62.0,Lee,Electric Utility,1974.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,229.5,Lee,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,229.5,Lee,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,156.2,Lee,Electric Utility,1958.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,436.1,Lee,Electric Utility,1969.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,34.2,Broward,Electric Utility,1970.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,34.2,Broward,Electric Utility,1970.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,229.5,Broward,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,229.5,Broward,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,229.5,Broward,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,229.5,Broward,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combustion Turbine,229.5,Broward,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,296.0,Broward,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,296.0,Broward,Electric Utility,2016.0
Florida Power & Light Co,FL,Natural Gas Fired Combined Cycle,296.0,Broward,Electric Utility,2016.0
